modelo,ano,preco,mileage
i3,2022,58972,21308
i3,2019,50477,98557
i3,2021,65586,144480
i3,2019,64642,19528
i3,2016,40512,11312
i3,2015,32012,71625
i3,2021,30509,37084
i3,2021,54408,39024
i3,2015,33566,117638
i3,2013,76828,96327
i3,2023,46301,58465
i3,2012,66779,14757
i3,2014,62723,41800
i3,2017,79461,8215
i3,2010,49345,78589
i3,2010,35530,8003
i3,2016,76692,18750
i3,2015,66665,137683
i3,2023,77836,129999
i3,2017,56128,137895
i3,2012,46925,13860
i3,2021,35759,53445
i3,2018,45786,57970
i3,2012,63247,64737
i3,2014,75062,18752
i3,2014,76044,6256
i3,2011,59556,118747
i3,2018,40559,94487
i3,2014,55301,51583
i3,2010,70982,25110
i3,2018,60402,93012
i3,2019,67009,81850
i3,2016,77117,45902
i3,2022,75901,16959
i3,2023,47388,60217
i3,2017,36285,95250
i3,2016,32008,81466
i3,2013,48189,93426
i3,2010,53079,138093
i3,2014,72755,131813
i3,2014,73148,98343
i3,2012,60188,47676
i3,2021,78505,20225
i3,2018,74537,122912
i3,2011,69297,20875
i3,2018,75815,131294
i3,2021,40618,122542
i3,2020,34430,80255
i3,2021,79724,91866
i3,2012,70237,75873
i3,2021,67017,148759
i3,2012,46530,97665
i3,2019,43014,100497
i3,2016,69507,77447
i3,2012,44049,15785
i3,2014,33516,99176
i3,2023,71872,130829
i3,2023,53378,124298
i3,2017,41639,20630
i3,2019,68643,80589
i3,2014,49172,55668
i3,2010,66129,33934
i3,2022,37386,56572
i3,2016,71961,13011
i3,2017,34648,17401
i3,2010,59543,84414
i3,2013,75689,33971
i3,2022,47843,30172
i3,2010,75741,59001
i3,2020,67580,79982
i3,2018,66935,20215
i3,2019,66833,126989
i3,2013,45244,53329
i3,2017,50148,73123
i3,2011,72108,93057
i3,2018,33101,50526
i3,2013,55024,98479
i3,2020,78513,85699
i3,2017,70032,13381
i3,2023,33403,124570
i3,2019,38623,42269
i3,2016,76763,61105
i3,2019,62188,98193
i3,2014,55631,104058
i3,2017,55383,54898
i3,2018,32435,126222
i3,2019,31508,21074
i3,2022,71455,38944
i3,2019,65688,46278
i3,2023,47702,81351
i3,2013,46032,117685
i3,2014,64138,46271
i3,2013,60170,116979
i3,2012,69015,60672
i3,2021,77997,108248
i3,2014,31235,113414
i3,2023,49969,91780
i3,2018,36213,143560
i3,2011,61512,49194
i3,2014,38518,14163
i3,2018,48692,50954
i3,2010,44053,54420
i3,2017,54573,121867
i3,2018,74603,98916
i3,2014,35728,74010
i3,2016,44841,35617
i3,2016,62277,141090
i3,2012,57791,17562
i3,2021,33496,90076
i3,2018,62246,36018
i3,2022,71594,134481
i3,2023,41490,38383
i3,2018,77942,138175
i3,2013,43745,48486
i3,2019,74413,62343
i3,2015,45767,96755
i3,2010,35269,40359
i3,2013,44381,135819
i3,2010,37829,45281
i3,2016,77390,116865
i3,2021,48725,96199
i3,2012,72938,29417
i3,2015,67287,125408
i3,2020,56858,22602
i3,2017,51810,49345
i3,2021,34576,25223
i3,2021,75342,19235
i3,2016,58343,74908
i3,2012,46204,56722
i3,2012,70957,144881
i3,2020,73437,78101
i3,2015,72490,128824
i3,2018,54536,114222
i3,2011,66772,141211
i3,2013,47969,127401
i3,2016,40243,16601
i3,2023,33242,135862
i3,2017,77482,11104
i3,2020,64138,16196
i3,2017,52368,44204
i3,2013,75943,141369
i3,2016,71583,11277
i3,2016,57988,39655
i3,2020,70812,74267
i3,2011,63462,113070
i3,2018,33928,53555
i3,2022,37007,67258
i3,2021,78868,22193
i3,2019,48336,63460
i3,2021,78788,132204
i3,2013,34501,125712
i3,2018,63221,66082
i3,2021,45596,50249
i3,2019,52569,126074
i3,2017,77085,35198
i3,2016,50020,129133
i3,2022,77721,66958
i3,2022,37240,121800
i3,2014,60843,35132
i3,2023,78402,133868
i3,2010,71183,112709
i3,2011,69842,110800
i3,2015,33740,125614
i3,2012,33313,146966
i3,2015,67437,50923
i3,2013,49253,44790
i3,2019,78375,78471
i3,2017,50273,129468
i3,2023,42753,130914
i3,2011,75987,47400
i3,2011,34063,72427
i3,2015,54659,40619
i3,2022,70670,21584
i3,2019,72257,79753
i3,2015,63166,44783
i3,2016,41771,84294
i3,2010,44967,94623
i3,2018,38721,55068
i3,2022,30885,120005
i3,2023,68090,11354
i3,2015,41274,106461
i3,2013,55983,115467
i3,2013,60646,31127
i3,2017,62858,140739
i3,2019,35830,82758
i3,2013,63827,39459
i3,2015,35388,140847
i3,2019,56141,9788
i3,2010,72908,41471
i3,2010,63301,64613
i3,2016,66999,38846
i3,2021,58358,131022
i3,2014,75569,10944
i3,2014,56878,144236
i3,2010,40370,60790
i3,2011,43876,138646
i3,2023,61525,60223
i3,2020,53009,139970
i3,2011,68253,140889
i3,2011,75991,48125
i3,2018,68217,18264
i3,2017,48574,112813
i3,2014,78351,59465
i3,2019,51225,15714
i3,2014,33631,122629
i3,2010,67694,87101
i3,2013,70692,46898
i3,2023,55074,13171
i3,2016,34487,56667
i3,2020,71910,80900
i3,2021,33162,130960
i3,2018,46427,13226
i3,2016,40664,74294
i3,2017,72078,55822
i3,2019,62044,52980
i3,2010,48302,39725
i3,2010,68285,28131
i3,2014,67571,54469
i3,2010,76681,38143
i3,2019,64064,91055
i3,2014,45285,109247
i3,2021,36709,33105
i3,2020,35805,110141
i3,2022,73003,41444
i3,2019,55841,147832
i3,2022,51234,139656
i3,2010,51866,16435
i3,2010,66885,13245
i3,2015,32176,47955
i3,2021,38514,13897
i3,2013,77697,15477
i3,2017,37778,114372
i3,2011,52040,58067
i3,2015,51939,146849
i3,2010,76922,92365
i3,2016,72327,109996
i3,2016,75416,134213
i3,2021,77127,117905
i3,2013,67116,79398
i3,2019,37118,134010
i3,2011,46036,40374
i3,2018,47550,63997
i3,2021,37308,138445
i3,2015,30821,23324
i3,2020,39322,113411
i3,2022,39042,89231
i3,2011,76772,103575
i3,2013,55545,140349
i3,2016,54173,15478
i3,2021,62756,55221
i3,2022,39208,50372
i3,2021,62111,41245
i3,2014,40818,55439
i3,2012,72103,9978
i3,2010,55013,21637
i3,2019,60845,86284
i3,2016,31776,119536
i3,2018,63006,92803
i3,2023,71091,116482
i3,2015,76270,70723
i3,2019,39759,77394
i3,2019,44671,17315
i3,2011,48344,130662
i3,2020,34719,139795
i3,2023,63973,11260
i3,2019,59374,102269
i3,2014,32970,130622
i3,2010,66982,77166
i3,2019,42459,43212
i3,2010,53662,134983
i3,2013,65018,83578
i3,2021,55480,64386
i3,2011,39651,126342
i3,2018,74021,37610
i3,2013,61819,45418
i3,2018,71712,81098
i3,2019,51967,29000
i3,2020,31251,93120
i3,2018,47421,94171
i3,2012,45405,60201
i3,2012,72404,61742
i3,2018,32636,100837
i3,2023,53119,78279
i3,2018,54160,123844
i3,2012,49605,111186
i3,2019,52876,25672
i3,2012,53073,87749
i3,2012,36734,146550
i3,2019,76096,105546
i3,2018,54208,129271
i3,2014,72715,112593
i3,2014,78631,145812
i3,2022,34313,139855
i3,2022,77947,134182
i3,2020,62128,79985
i3,2022,64894,76181
i3,2016,52786,83116
i3,2014,45525,108248
i3,2010,78343,32338
i3,2019,69120,145231
i3,2013,78025,127665
i3,2017,36257,106915
i3,2013,34551,121130
i3,2018,40318,66954
i3,2020,44380,21397
i3,2021,49574,45820
i3,2016,65020,24725
i3,2017,47994,33183
i3,2019,72603,58330
i3,2014,55752,12563
i3,2010,45879,51730
i3,2012,77723,77649
i3,2014,69951,58307
i3,2017,77588,91272
i3,2010,46990,123611
i3,2020,66481,50426
i3,2010,65443,18715
i3,2019,78279,55013
i3,2011,49743,55726
i3,2016,74021,100207
i3,2011,55974,121395
i3,2022,38680,89298
i3,2012,79872,109525
i3,2012,73612,79363
i3,2022,66392,56671
i3,2015,33971,74691
i3,2010,72058,37839
i3,2012,58833,138236
i3,2015,32511,70048
i3,2019,64777,128173
i3,2019,59956,101637
i3,2022,76178,12705
i3,2022,35786,122484
i3,2023,39072,96183
i3,2013,79721,99818
i3,2019,46395,138913
i3,2013,67603,71384
i3,2020,66796,137785
i3,2012,33768,115804
i3,2018,34812,128053
i3,2014,32358,104808
i3,2011,69962,9141
i3,2023,71036,121936
i3,2020,38881,142962
i3,2017,54412,73475
i3,2014,31303,24409
i3,2010,45296,38923
i3,2022,72219,52699
i3,2017,65049,61960
i3,2015,67475,14628
i3,2021,76697,70364
i3,2011,51044,138271
i3,2021,36405,50877
i3,2012,62345,132419
i3,2012,55935,119845
i3,2017,61757,64026
i3,2019,52730,100444
i3,2019,36140,55071
i3,2022,38310,33702
i3,2011,57822,144137
i3,2023,61635,144145
i3,2011,58076,108337
i3,2012,30424,126716
i3,2012,74337,100413
i3,2011,61054,64768
i3,2020,70295,43301
i3,2017,69950,133586
i3,2020,55044,90756
i3,2015,41610,16310
i3,2010,36103,131410
i3,2013,69936,9419
i3,2017,66734,51991
i3,2020,41158,109976
i3,2023,74411,85746
i3,2023,54315,62803
i3,2010,38059,88251
i3,2018,30537,147135
i3,2021,75232,80048
i3,2013,79024,48427
i3,2020,40513,72191
i3,2019,36122,127472
i3,2022,32652,72474
i3,2020,39639,106410
i3,2021,77349,119861
i3,2011,77261,48694
i3,2016,51152,48880
i3,2021,47980,69840
i3,2021,32605,88746
i3,2023,51447,126137
i3,2014,41869,12325
i3,2010,37990,83570
i3,2021,34556,25587
i3,2019,38061,137272
i3,2015,48617,149065
i3,2022,33405,118841
i3,2019,56128,132241
i3,2017,59759,7633
i3,2020,60234,147199
i3,2014,78596,46254
i3,2012,48976,24189
i3,2011,79399,85227
i3,2016,67551,30482
i3,2022,78299,61943
i3,2012,60333,59551
i3,2012,75840,118219
i3,2010,79129,114090
i3,2020,54818,94256
i3,2013,63838,45645
i3,2020,53554,46396
i3,2016,70055,72024
i3,2013,52444,135358
i3,2014,61691,88622
i3,2018,37709,65740
i3,2011,49976,29006
i3,2016,31838,57848
i3,2019,44254,59814
i3,2020,34289,9405
i3,2011,79867,112017
i3,2013,30378,110147
i3,2017,44501,111726
i3,2021,36032,32514
i3,2018,30156,34299
i3,2016,44591,82858
i3,2018,68649,120362
i3,2011,76149,124702
i3,2021,63374,119396
i3,2020,37561,46654
i3,2021,67299,124437
i3,2022,49536,88128
i3,2019,76806,133151
i3,2010,34275,120052
i3,2013,60842,26951
i3,2014,34863,8140
i3,2012,32752,82285
i3,2014,44850,17012
i3,2013,64854,60743
i3,2013,73620,96919
i3,2011,68696,8375
i3,2015,58555,40616
i3,2023,39546,134108
i3,2010,60975,102994
i3,2015,70772,76500
i3,2020,73202,94168
i3,2013,56636,65616
i3,2013,55882,129121
i3,2019,71576,39059
i3,2022,67656,32344
i3,2023,42440,137323
i3,2022,45395,125043
i3,2010,79338,139662
i3,2021,41199,114328
i3,2013,77167,27431
i3,2013,68570,141518
i3,2010,64047,46426
i3,2013,67447,106075
i3,2019,54331,82876
i3,2015,79815,23494
i3,2023,42870,122876
i3,2016,49610,106825
i3,2014,53453,130075
i3,2019,51066,6425
i3,2015,76106,34518
i3,2016,77269,112114
i3,2019,67559,58774
i3,2011,54617,71526
i3,2016,68521,99823
i3,2021,61107,17329
i3,2021,53461,109137
i3,2017,50753,22882
i3,2013,71968,132919
i3,2018,43119,30246
i3,2014,49271,140888
i3,2014,61097,120735
i3,2010,49472,79353
i3,2021,68370,59390
i3,2016,30349,98943
i3,2016,30475,92640
i3,2014,67543,7958
i3,2013,69256,16703
i3,2021,48984,113322
i3,2011,45515,25082
i3,2014,33049,52919
i3,2021,32538,69264
i3,2019,72588,119489
i3,2014,79787,39415
i3,2017,37474,122360
i3,2014,59226,123193
i3,2016,30174,131669
i3,2016,63945,120137
i3,2014,73521,30678
i3,2010,42716,95624
i3,2016,45772,23974
i3,2010,41439,72456
i3,2014,72975,20517
i3,2018,72426,22586
i3,2016,72953,47517
i3,2022,77682,11286
i3,2016,47721,145577
i3,2013,65615,93606
i3,2011,38145,25251
i3,2014,79481,105318
i3,2010,66671,145037
i3,2012,76388,121504
i3,2013,64152,124036
i3,2019,38574,145736
i3,2023,68653,5722
i3,2010,47448,9142
i3,2019,60364,145829
i3,2022,54090,58183
i3,2011,78452,145386
i3,2018,68861,147400
i3,2020,42662,113632
i3,2012,70868,149227
i3,2022,57714,110829
i3,2022,33250,19033
i3,2016,66418,36621
i3,2018,38608,93127
i3,2013,34885,31643
i3,2017,54512,135228
i3,2022,77601,112457
i3,2023,47442,148148
i3,2013,57710,147727
i3,2014,57694,110845
i3,2012,60336,119452
i3,2013,55024,141370
i3,2022,72283,34974
i3,2016,44761,136007
i3,2011,42195,134758
i3,2018,47383,77253
i3,2018,65159,8463
i3,2020,45219,132585
i3,2010,33995,99673
i3,2015,74586,19190
i3,2020,70803,98713
i3,2011,63122,32644
i3,2012,55332,81571
i3,2014,40485,44996
i3,2014,48361,65719
i3,2010,46661,24283
i3,2011,57304,70930
i3,2016,34791,74522
i3,2018,77462,127378
i3,2010,54340,50869
i3,2016,37998,103998
i3,2015,35808,19362
i3,2022,58924,19850
i3,2011,37967,74677
i3,2020,53571,74266
i3,2022,56942,33792
i3,2014,32532,60015
i3,2020,46850,101407
i3,2021,49690,52165
i3,2015,64737,116863
i3,2012,32607,22809
i3,2023,34289,69528
i3,2023,55182,37965
i3,2015,49356,12169
i3,2017,76584,146692
i3,2020,36325,79092
i3,2014,39828,35583
i3,2010,54239,79389
i3,2023,51137,26935
i3,2022,39401,71916
i3,2015,39237,62157
i3,2023,71508,83122
i3,2018,31749,64693
i3,2022,63110,134787
i3,2015,35386,63675
i3,2015,76997,40822
i3,2011,31719,12254
i3,2017,77368,95094
i3,2017,72880,61641
i3,2018,32335,13668
i3,2010,39366,143828
i3,2023,34917,29064
i3,2023,66538,108134
i3,2021,38712,99268
i3,2022,35653,117773
i3,2014,40044,115006
i3,2018,76817,20950
i3,2023,47406,98360
i3,2011,68966,73423
i3,2021,55569,46335
i3,2022,58915,110914
i3,2015,74290,72210
i3,2013,38144,68342
i3,2018,73829,140279
i3,2023,50738,100868
i3,2020,46717,42271
i3,2022,60048,22453
i3,2013,76932,30425
i3,2015,58180,137557
i3,2020,60022,11876
i3,2015,72277,54194
i3,2018,34532,77133
i3,2023,79055,78005
i3,2023,36604,19682
i3,2016,61537,147151
i3,2022,35433,140631
i3,2019,39985,12947
i3,2011,44000,141725
i3,2012,75969,135321
i3,2017,76709,118990
i3,2022,74561,9964
i3,2022,76833,130718
i3,2022,78819,67190
i3,2015,55897,20855
i3,2018,69381,98568
i3,2018,64134,35757
i3,2019,53850,139149
i3,2015,50262,89286
i3,2010,69959,114267
i3,2020,65558,14393
i3,2019,47921,60665
i3,2015,71673,88539
i3,2014,39907,143685
i3,2019,42818,23094
i3,2015,58284,32908
i3,2013,40721,140996
i3,2015,63478,49036
i3,2023,68549,122853
i3,2016,50204,5286
i3,2010,48486,73925
i3,2018,52834,58600
i3,2014,59010,19260
i3,2015,50505,58938
i3,2020,43269,100409
i3,2015,30669,125549
i3,2020,65167,113482
i3,2015,75523,51948
i3,2010,57033,98329
i3,2016,34694,18080
i3,2013,30298,8981
i3,2023,64356,14369
i3,2014,51919,53767
i3,2023,78162,46888
i3,2011,72951,89954
i3,2018,37853,134342
i3,2019,52138,128714
i3,2013,63967,5274
i3,2023,50288,132376
i3,2017,77356,101158
i3,2023,51841,79528
i3,2010,69775,22475
i3,2018,72110,135242
i3,2019,41490,94399
i3,2018,43921,10224
i3,2020,74078,20370
i3,2018,60003,127380
i3,2016,35580,134220
i3,2011,66532,112177
i3,2015,68733,82153
i3,2015,66381,139899
i3,2011,72565,107126
i3,2022,45031,78329
i3,2016,56427,82452
i3,2018,32364,71969
i3,2020,36263,67683
i3,2012,52409,44591
i3,2023,36338,17867
i3,2010,77731,55181
i3,2011,78257,17026
i3,2018,68522,7429
i3,2023,60598,9268
i3,2018,57923,63889
i3,2015,31695,143674
i3,2022,41582,136170
i3,2013,32833,24299
i3,2018,55133,58216
i3,2014,31322,139876
i3,2020,33793,130736
i3,2021,52836,147426
i3,2013,77342,73395
i3,2015,44338,93198
i3,2010,71813,33932
i3,2019,65586,14020
i3,2017,64661,43605
i3,2023,64811,42290
i3,2017,35814,68862
i3,2022,42034,17400
i3,2020,74465,50315
i3,2019,50752,32209
i3,2019,52137,98900
i3,2018,68130,60764
i3,2023,44255,91940
i3,2017,63662,128135
i3,2015,79975,105431
i3,2022,75828,104395
i3,2016,34530,140758
i3,2018,42197,16935
i3,2010,43735,51254
i3,2011,41993,101339
i3,2023,46249,36868
i3,2016,66393,91867
i3,2020,43420,113619
i3,2014,31014,24435
i3,2022,36162,74794
i3,2010,40128,132318
i3,2014,50676,147436
i3,2019,55789,16829
i3,2013,47005,101451
i3,2015,68261,74275
i3,2010,70143,89393
i3,2022,70904,50286
i3,2021,69360,137230
i3,2020,57471,46663
i3,2017,52783,119669
i3,2020,46889,7367
i3,2018,36213,28335
i3,2017,54577,41911
i3,2022,31435,84240
i3,2017,76620,92146
i3,2019,56380,29524
i3,2020,77234,82825
i3,2010,49352,56941
i3,2014,32408,148554
i3,2023,45744,55056
i3,2021,35206,148300
i3,2022,56428,100958
i3,2020,65212,127394
i3,2010,57202,83039
i3,2013,72602,73084
i3,2013,32477,122059
i3,2018,57487,113926
i3,2018,67539,76060
i3,2016,76208,88656
i3,2020,35309,106827
i3,2010,73786,132745
i3,2012,36758,99145
i3,2017,60849,18171
i3,2014,31536,112605
i3,2011,70721,39982
i3,2011,76101,23005
i3,2011,75037,9101
i3,2015,79463,34053
i3,2015,31683,96483
i3,2016,39072,98667
i3,2012,40877,128459
i3,2017,55259,87957
i3,2016,47008,42458
i3,2011,33690,66399
i3,2017,50884,56620
i3,2018,59335,47615
i3,2019,37140,42131
i3,2018,67373,42332
i3,2020,35901,88722
i3,2016,72278,74217
i3,2020,53433,60120
i3,2011,56608,113047
i3,2016,41855,94776
i3,2016,41293,107111
i3,2023,61994,50382
i3,2011,63908,119886
i3,2013,48690,138589
i3,2016,36459,132854
i3,2019,63579,97243
i3,2017,34124,100834
i3,2011,79605,80188
i3,2013,37441,29203
i3,2017,54595,64061
i3,2014,37413,99732
i3,2016,74818,144516
i3,2023,35841,63726
i3,2020,53312,11507
i3,2015,46284,117812
i3,2022,76825,139496
i3,2010,71868,99120
i3,2010,32543,77458
i3,2010,55611,121435
i3,2014,42390,114710
i3,2013,31984,72497
i3,2012,30019,149476
i3,2014,55485,27164
i3,2023,38151,6600
i3,2020,72163,70464
i3,2018,71883,52481
i3,2018,51177,39572
i3,2018,74320,134219
i3,2012,30221,40508
i3,2018,44841,97852
i3,2022,61429,84320
i3,2015,63345,43686
i3,2019,49450,86091
i3,2015,30350,96541
i3,2016,74564,119207
i3,2022,46347,55143
i3,2013,46144,28690
i3,2011,66697,110982
i3,2019,50895,34845
i3,2011,73358,134005
i3,2017,52769,119621
i3,2011,64015,45648
i3,2012,40834,47207
i3,2018,31925,39686
i3,2013,41490,110480
i3,2012,76507,132801
i3,2014,60644,16765
i3,2018,65826,28038
i3,2012,58784,74416
i3,2013,38048,22402
i3,2022,66792,39056
i3,2021,69923,94801
i3,2018,51712,47129
i3,2017,72810,32299
i3,2011,68424,108500
i3,2015,43922,109649
i3,2020,69069,65034
i3,2011,39915,108273
i3,2023,57095,58205
i3,2015,65335,32501
i3,2015,79713,123496
i3,2013,38941,141778
i3,2023,34341,39166
i3,2015,42500,43753
i3,2022,55347,75586
i3,2022,79925,81950
i3,2016,56344,26384
i3,2011,44780,44643
i3,2023,68298,64596
i3,2019,79485,59402
i3,2010,49823,129715
i3,2018,70562,31730
i3,2010,47168,34921
i3,2017,34152,43716
i3,2021,59021,47922
i3,2011,38988,49546
i3,2010,48423,105235
i3,2019,49870,135475
i3,2014,42950,117957
i3,2023,59532,110767
i3,2012,40569,94113
i3,2020,78585,99550
i3,2014,32832,128692
i3,2012,54681,19651
i3,2021,60329,52202
i3,2016,75565,39407
i3,2022,71823,93135
i3,2019,53310,123258
i3,2022,51862,58763
i3,2018,63492,15475
i3,2015,52079,28616
i3,2015,60535,79049
i3,2012,51300,85793
i3,2019,55720,32420
i3,2016,39949,149119
i3,2010,47180,38328
i3,2020,67726,128707
i3,2016,64578,36617
i3,2010,61969,58440
i3,2022,69388,138851
i3,2013,43250,23695
i3,2017,62028,90466
i3,2017,76905,108076
i3,2013,34316,108363
i3,2017,50515,16346
i3,2018,45982,28951
i3,2022,53405,121430
i3,2018,76949,74768
i3,2010,60479,25145
i3,2018,61641,127514
i3,2023,79331,9337
i3,2023,45469,47596
i3,2020,54763,68432
i3,2020,51537,13767
i3,2017,61367,131541
i3,2010,30024,86875
i3,2011,51848,14430
i3,2016,46959,18275
i3,2019,42298,27110
i3,2022,51100,37695
i3,2018,47403,110622
i3,2014,72343,35812
i3,2015,73678,52850
i3,2018,35365,135261
i3,2014,46522,61532
i3,2018,39051,147329
i3,2016,61564,138940
i3,2019,69224,94543
i3,2019,50982,123442
i3,2014,35234,105227
i3,2019,45711,42393
i3,2017,32178,73932
i3,2021,78684,51700
i3,2016,61370,10261
i3,2011,57465,35848
i3,2011,77646,127758
i3,2016,61438,61114
i3,2020,67513,137500
i3,2011,36918,10647
i3,2018,52370,130056
i3,2020,64846,124248
i3,2023,32546,64367
i3,2019,38887,91632
i3,2023,50969,7745
i3,2013,66444,138542
i3,2022,39775,109223
i3,2012,50962,141263
i3,2019,44568,94788
i3,2014,42590,62265
i3,2020,44770,109985
i3,2012,40269,137315
i3,2017,77983,54766
i3,2016,48645,111638
i3,2014,66532,49541
i3,2023,46970,68835
i3,2012,34638,24206
i3,2020,31601,104262
i3,2022,62051,89391
i3,2010,52389,20023
i3,2010,75031,52744
i3,2021,79163,140400
i3,2022,46769,29356
i3,2019,75654,6378
i3,2012,42387,64884
i3,2018,75965,134748
i3,2011,76617,106523
i3,2019,72186,19239
i3,2018,77526,112102
i3,2023,67460,6123
i3,2011,34371,128620
i3,2013,39718,123736
i3,2015,33630,12782
i3,2011,35173,34993
i3,2019,30119,41693
i3,2015,32005,57677
i3,2012,55876,6586
i3,2010,58572,66773
i3,2018,52460,119548
i3,2015,73495,118388
i3,2014,58473,67229
i3,2014,45351,121083
i3,2010,75709,66331
i3,2016,56520,101294
i3,2011,71566,73751
i3,2013,70920,52328
i3,2016,68207,98317
i3,2020,38187,13360
i3,2014,42252,95911
i3,2018,61392,81072
i3,2019,64203,140441
i3,2017,71038,69580
i3,2023,38927,101733
i3,2017,39319,148913
i3,2018,73907,46613
i3,2023,61101,128073
i3,2022,56905,101115
i3,2015,79844,145669
