modelo,ano,preco,mileage
3 Series,2016,60451,71357
X1,2021,17779,124701
5 Series,2014,65904,109634
5 Series,2022,67225,63462
X1,2011,17198,134575
X1,2019,37695,108977
3 Series,2012,78915,58595
3 Series,2023,23007,56693
5 Series,2019,37868,97961
3 Series,2014,32228,85642
5 Series,2021,49902,81870
X1,2019,44243,118366
3 Series,2012,22989,28176
3 Series,2018,30972,86147
Z4,2021,46995,132167
X1,2014,43374,49906
i3,2019,48070,46119
X1,2016,49988,143415
Z4,2023,25371,55604
i3,2011,53785,130783
i3,2013,30236,130081
Z4,2022,39506,106317
3 Series,2019,27724,58087
Z4,2019,66855,81961
5 Series,2013,46900,8287
5 Series,2013,57006,59324
X1,2011,63639,148088
i3,2023,16290,129030
i3,2011,55633,111704
i3,2019,25547,9215
i3,2016,65731,117785
X1,2014,72413,77810
5 Series,2015,27021,8815
3 Series,2016,65075,130841
5 Series,2023,61953,123483
3 Series,2021,25903,6722
5 Series,2010,69492,43453
5 Series,2017,18462,42255
5 Series,2022,70740,51124
X1,2022,42443,99143
Z4,2021,69207,44553
i3,2011,47531,22612
5 Series,2015,71861,142194
X1,2017,25190,110093
5 Series,2022,43253,107098
i3,2019,23433,88724
i3,2011,56260,24138
X1,2023,66194,102390
Z4,2023,37491,133649
i3,2012,31022,92382
3 Series,2018,76308,36660
5 Series,2016,47847,95670
5 Series,2011,33715,132209
i3,2015,46608,41764
X1,2023,76868,86003
Z4,2019,74055,69441
3 Series,2012,51805,58623
3 Series,2013,52449,88651
Z4,2014,62822,88906
Z4,2014,59164,16972
i3,2015,49269,108734
3 Series,2023,55635,108119
3 Series,2011,58818,71019
Z4,2019,62700,136873
3 Series,2012,77867,117826
Z4,2014,35665,17203
X1,2012,72296,128314
Z4,2021,42589,47357
i3,2019,19239,52050
X1,2021,57601,73396
Z4,2018,18808,52452
Z4,2012,53243,136016
5 Series,2013,66272,23560
Z4,2020,28817,100475
3 Series,2015,76940,69842
i3,2021,28378,37171
5 Series,2020,23267,9160
Z4,2010,34831,52958
3 Series,2016,65504,138291
5 Series,2012,17713,51910
i3,2020,48164,21390
i3,2022,24904,97686
5 Series,2014,68631,62029
Z4,2018,47466,125287
i3,2015,34037,51028
Z4,2016,46740,25235
X1,2022,42175,84348
3 Series,2019,65448,127977
X1,2021,34921,16154
Z4,2015,41891,88309
3 Series,2022,53729,126192
X1,2021,68741,39224
3 Series,2010,16299,23217
3 Series,2011,37325,138956
X1,2016,58013,49293
3 Series,2010,35955,51744
5 Series,2017,51011,92665
3 Series,2022,29093,116515
3 Series,2013,38939,134605
i3,2022,67554,58862
X1,2010,74447,44129
Z4,2016,18290,63324
X1,2013,21386,121156
X1,2018,40148,52312
Z4,2021,57693,113061
i3,2021,30036,109271
X1,2019,74231,5043
i3,2020,23286,39988
5 Series,2013,55292,12422
5 Series,2022,26265,62497
5 Series,2012,40667,125507
i3,2011,26642,123680
Z4,2019,79050,94036
5 Series,2020,24733,42700
Z4,2023,38182,15800
3 Series,2012,62609,42367
X1,2020,49373,108502
X1,2014,79319,109554
3 Series,2022,41635,62103
X1,2015,32857,118111
i3,2013,29187,26773
Z4,2016,75515,132223
5 Series,2020,27634,89900
Z4,2022,54566,49373
X1,2023,24827,32463
i3,2018,64316,89557
X1,2019,68500,71500
X1,2016,65764,111671
5 Series,2016,52717,111890
5 Series,2014,57176,94871
X1,2022,48822,38737
X1,2022,34843,37102
3 Series,2021,15444,44365
i3,2010,35554,61791
i3,2012,24698,61424
X1,2016,69090,148702
i3,2023,54014,113945
X1,2017,60352,35337
5 Series,2012,47163,63705
Z4,2021,65372,109558
3 Series,2023,32612,140981
5 Series,2015,37308,69572
Z4,2023,23585,61012
5 Series,2022,42673,33301
3 Series,2021,44139,92498
Z4,2018,56548,52458
Z4,2023,28731,106773
3 Series,2017,30231,129489
5 Series,2014,60707,149706
3 Series,2021,23727,101657
i3,2012,36830,56851
X1,2017,74082,146616
5 Series,2011,32077,148611
5 Series,2018,37211,92337
3 Series,2018,79109,139450
Z4,2014,63170,121141
3 Series,2018,25194,149075
X1,2019,37538,6083
Z4,2016,64518,106483
3 Series,2023,19318,48263
X1,2010,75033,84219
3 Series,2019,42598,31544
5 Series,2017,47177,45242
X1,2015,59706,84633
X1,2019,26085,145851
3 Series,2015,41518,88234
3 Series,2023,65182,139758
3 Series,2022,76127,80225
3 Series,2013,18097,27297
X1,2019,37825,84859
Z4,2012,33952,21872
Z4,2015,78960,43430
i3,2015,19722,133182
3 Series,2019,35558,104887
Z4,2013,28358,95044
3 Series,2019,31538,38054
3 Series,2023,42617,89001
5 Series,2020,42879,34933
5 Series,2012,66149,109681
Z4,2020,39401,80740
X1,2021,45898,23730
X1,2014,60408,6503
i3,2015,39799,130548
5 Series,2017,41908,146141
i3,2022,23617,119764
3 Series,2012,49302,104539
i3,2014,19893,19627
Z4,2022,74020,144198
i3,2013,21876,140755
Z4,2019,33429,73632
i3,2022,45757,99520
3 Series,2023,77621,30468
i3,2018,56492,137035
5 Series,2011,31709,98652
3 Series,2012,30160,41473
Z4,2010,70804,35576
3 Series,2013,66812,69951
3 Series,2020,37830,21944
X1,2022,75746,36468
5 Series,2019,29293,137309
5 Series,2023,48866,105374
Z4,2020,30518,9819
X1,2017,47911,138851
i3,2019,20566,138067
i3,2019,58322,42750
X1,2013,75650,78313
Z4,2010,57329,55892
3 Series,2010,74871,24427
i3,2015,19930,48999
Z4,2020,71844,131399
3 Series,2020,25958,33941
i3,2017,79056,143581
X1,2020,69951,136406
3 Series,2022,18765,62909
3 Series,2010,43519,38825
Z4,2011,45514,25301
X1,2013,41098,50148
i3,2015,79434,111586
i3,2016,67046,49074
Z4,2017,71511,91031
Z4,2020,65668,83513
3 Series,2021,61627,90511
i3,2016,27349,66172
5 Series,2022,48999,93305
Z4,2014,20224,74938
5 Series,2013,56374,82153
Z4,2020,70582,126605
i3,2015,15509,69454
i3,2015,30282,94096
3 Series,2010,34033,19513
i3,2016,43215,144204
X1,2023,35225,93769
3 Series,2017,15708,136752
i3,2017,22444,106937
Z4,2021,76563,37109
5 Series,2016,49846,68479
3 Series,2011,24148,120520
5 Series,2016,19841,7511
5 Series,2010,74304,61223
X1,2011,69360,135031
Z4,2017,31562,49927
Z4,2023,33361,10884
i3,2015,62373,48716
X1,2016,63993,128620
5 Series,2014,58249,21798
3 Series,2011,38111,29764
X1,2022,55011,67702
Z4,2019,33973,20113
X1,2017,29797,106314
Z4,2011,74670,38054
Z4,2012,60464,25274
3 Series,2022,17357,114993
X1,2012,64800,66805
i3,2019,26625,94948
i3,2013,75217,71642
5 Series,2021,48562,8070
i3,2012,55261,117120
3 Series,2021,35677,144274
Z4,2010,49099,128220
i3,2012,62918,97934
X1,2015,21978,73643
i3,2021,57804,10129
i3,2012,74762,72453
5 Series,2021,77771,7853
5 Series,2013,23595,92796
X1,2022,53924,53094
5 Series,2012,16958,90592
i3,2019,76976,7800
i3,2020,17543,94357
Z4,2014,67529,20316
5 Series,2020,28091,110613
i3,2014,17413,18881
Z4,2014,73074,42027
X1,2016,23166,144137
X1,2022,56207,16686
i3,2021,38331,84033
5 Series,2011,42880,6792
5 Series,2015,28562,90222
3 Series,2023,76750,44204
X1,2011,28346,127507
X1,2010,24290,113845
i3,2022,64887,136626
i3,2021,47942,80234
5 Series,2020,15125,26762
X1,2012,39762,56653
i3,2016,16158,57950
5 Series,2023,41144,68595
i3,2021,48077,126782
Z4,2023,37288,90924
X1,2012,57451,82683
Z4,2015,20975,23142
i3,2019,71115,129992
i3,2014,26135,121972
i3,2011,37908,7704
Z4,2016,39667,62430
3 Series,2013,42304,88025
Z4,2014,43721,148422
3 Series,2011,54551,94943
X1,2014,47966,55379
Z4,2023,74987,6680
5 Series,2023,42728,112383
3 Series,2012,72670,52945
3 Series,2012,44716,104151
Z4,2018,73879,106451
3 Series,2019,44077,57871
5 Series,2021,70473,119325
X1,2016,58176,13119
5 Series,2018,37752,31428
Z4,2015,77831,59696
i3,2012,20593,73157
Z4,2014,61512,139130
Z4,2018,39580,85795
X1,2016,51790,120259
Z4,2013,18151,52331
3 Series,2016,23504,49430
i3,2019,39687,124875
Z4,2014,23994,53089
3 Series,2011,36632,15253
5 Series,2021,57593,80104
X1,2017,39800,141302
i3,2017,43290,125406
3 Series,2010,39388,67426
5 Series,2013,47717,134189
Z4,2020,77349,135162
5 Series,2016,37672,37739
X1,2023,22618,64827
i3,2010,62109,149864
3 Series,2020,42668,80300
i3,2020,41867,139643
X1,2017,65692,46958
X1,2014,38427,85371
X1,2011,26011,90545
i3,2013,57722,122563
i3,2023,33028,61864
X1,2019,34837,9333
i3,2022,36839,87210
Z4,2014,36857,112598
3 Series,2011,25845,95246
3 Series,2015,59297,85846
3 Series,2017,25466,47405
X1,2015,36162,114377
X1,2019,34402,123963
5 Series,2022,58255,22607
3 Series,2010,69037,125114
3 Series,2012,17463,16131
5 Series,2010,46996,9956
X1,2019,59256,144129
X1,2014,63453,42453
i3,2012,42029,73401
5 Series,2017,15984,85576
5 Series,2015,57882,78893
X1,2021,52459,18297
3 Series,2018,55958,137266
5 Series,2017,77266,123458
X1,2011,61975,95456
Z4,2010,23826,26891
3 Series,2012,53435,25742
5 Series,2023,64216,7660
X1,2011,20649,67280
X1,2016,30438,20605
5 Series,2015,77432,90334
i3,2017,38220,146649
Z4,2013,50493,65714
5 Series,2021,75901,5999
3 Series,2023,46640,95245
i3,2018,79809,139631
Z4,2020,60168,147837
5 Series,2016,48071,132429
5 Series,2015,53870,57694
i3,2013,70467,56616
Z4,2016,49144,79575
3 Series,2023,19943,41920
X1,2016,25234,44216
5 Series,2021,21140,18715
i3,2018,76540,130209
5 Series,2023,15803,18962
i3,2021,17831,145356
Z4,2019,58498,49103
5 Series,2016,35696,132877
i3,2010,71926,145205
i3,2023,52636,41847
X1,2016,36223,127220
i3,2016,69335,80193
5 Series,2010,18718,44337
Z4,2019,64633,141762
3 Series,2022,62489,107201
5 Series,2019,48239,44893
i3,2020,36725,70793
5 Series,2017,45831,124308
i3,2018,37124,36925
Z4,2021,76916,138979
5 Series,2019,35927,68378
Z4,2023,45041,145054
i3,2023,31138,94538
3 Series,2010,77380,111971
5 Series,2021,43972,63560
Z4,2014,77821,118778
i3,2012,54613,139308
X1,2018,73086,120732
Z4,2021,67771,131257
3 Series,2015,40736,99972
5 Series,2014,31710,113743
Z4,2016,61663,21004
X1,2023,51188,101125
X1,2011,78912,5750
i3,2017,72395,126252
i3,2021,48071,128958
i3,2018,73483,8306
5 Series,2021,63566,14908
i3,2019,68026,40511
Z4,2020,49697,82797
3 Series,2022,74600,60186
5 Series,2018,64838,67067
5 Series,2013,21049,61416
5 Series,2023,69267,136791
5 Series,2018,53052,31012
X1,2010,58097,67357
3 Series,2022,53189,135972
5 Series,2019,19003,141745
i3,2023,74865,85242
5 Series,2010,27991,110105
i3,2017,49943,48273
3 Series,2015,53965,131746
Z4,2018,18151,6558
3 Series,2012,45387,5830
Z4,2017,36366,136735
3 Series,2020,76729,55077
Z4,2023,59342,36458
i3,2020,22978,16887
i3,2021,52147,42051
Z4,2013,18825,28568
i3,2018,26820,75728
5 Series,2010,77641,45505
Z4,2023,48827,62109
5 Series,2011,42112,63957
5 Series,2019,25609,123996
X1,2021,66535,145005
5 Series,2015,74797,54926
Z4,2013,19735,11670
5 Series,2011,39557,17566
Z4,2023,31680,58157
i3,2014,67198,110505
Z4,2016,22785,117363
5 Series,2011,47643,138684
X1,2022,43746,34685
5 Series,2023,33985,103798
5 Series,2018,55173,64752
5 Series,2018,64741,52667
5 Series,2010,75939,17623
Z4,2017,55898,38848
X1,2023,71506,27814
Z4,2019,69491,111583
5 Series,2017,68440,121924
Z4,2010,55395,148581
Z4,2017,57515,47279
i3,2016,54450,74092
5 Series,2018,70270,125306
Z4,2015,35889,139237
Z4,2017,29380,96987
i3,2021,38269,114601
i3,2018,28109,108578
5 Series,2019,62738,24699
3 Series,2023,24372,64447
Z4,2016,61445,44465
3 Series,2021,40214,18385
5 Series,2020,56394,45619
5 Series,2010,78546,46531
Z4,2018,60761,63614
i3,2022,19783,53717
Z4,2021,75167,138052
i3,2023,55380,14174
Z4,2015,36735,93546
3 Series,2010,20078,42550
X1,2015,59684,57637
X1,2016,24726,77038
X1,2017,45366,91485
5 Series,2018,34105,27858
X1,2012,65673,67369
X1,2020,41764,15798
3 Series,2010,75008,88959
X1,2016,45323,117597
Z4,2010,56852,138853
Z4,2010,58821,123992
3 Series,2014,64266,70367
Z4,2012,60507,10465
i3,2014,50967,60498
3 Series,2013,36110,82914
Z4,2010,40835,57753
i3,2012,67523,21276
3 Series,2022,33560,57932
Z4,2014,34340,71123
5 Series,2016,35135,83592
Z4,2013,58426,10284
5 Series,2016,16848,81700
3 Series,2018,19291,74534
5 Series,2010,67716,56548
Z4,2017,55414,14027
5 Series,2013,21670,142481
5 Series,2013,15356,81600
X1,2010,65200,115700
X1,2010,45444,44025
3 Series,2011,28014,34556
Z4,2022,67372,138261
Z4,2017,61486,134013
i3,2015,46472,95887
3 Series,2019,22212,26512
5 Series,2010,70593,90024
i3,2013,75062,68587
i3,2010,57215,80895
i3,2018,17089,124371
5 Series,2018,66138,75913
Z4,2020,69885,132418
5 Series,2012,53087,140760
Z4,2020,55383,104482
i3,2023,25249,20976
5 Series,2023,25305,130447
3 Series,2014,15623,21736
3 Series,2022,65398,91945
X1,2023,71742,42465
i3,2011,50351,143277
i3,2023,57552,113864
5 Series,2012,22427,142079
5 Series,2019,17932,88934
3 Series,2022,17811,79260
i3,2020,59938,93143
Z4,2012,65123,115634
i3,2013,42594,19028
i3,2022,38977,45504
X1,2016,52305,146360
i3,2017,16789,20195
Z4,2010,74572,32151
3 Series,2022,43951,104683
X1,2015,16335,49613
5 Series,2022,73585,55023
3 Series,2014,57884,77250
3 Series,2020,77515,132415
5 Series,2017,53733,85092
Z4,2020,53727,137396
i3,2012,54301,64412
X1,2010,38402,20631
X1,2019,36345,82799
i3,2019,42184,118568
i3,2021,46710,33540
Z4,2021,32532,137571
i3,2023,68488,107718
3 Series,2018,54212,79107
i3,2014,23587,143726
X1,2018,29844,132273
5 Series,2019,25561,25243
3 Series,2012,37447,128441
5 Series,2020,16414,129423
i3,2013,75063,53472
3 Series,2010,46034,100439
X1,2020,29479,71588
Z4,2020,76597,133728
X1,2014,49719,118892
X1,2018,66179,126491
Z4,2010,18578,8419
X1,2011,60795,140700
Z4,2010,76353,39470
5 Series,2013,61872,23727
X1,2010,50983,22869
5 Series,2021,77156,105787
X1,2011,27477,7633
i3,2014,67432,110634
3 Series,2014,70805,14293
Z4,2012,22703,97776
X1,2014,47486,133422
Z4,2013,32166,102391
Z4,2016,32088,78922
i3,2021,46431,146699
5 Series,2022,57153,50267
Z4,2013,57804,91822
X1,2015,52400,122778
Z4,2015,36829,8103
3 Series,2013,22059,19715
Z4,2013,58504,19175
Z4,2017,29625,44191
Z4,2010,27281,58529
X1,2013,36122,66911
X1,2011,51935,19255
5 Series,2019,20878,60869
X1,2010,76934,27105
5 Series,2023,16331,132821
i3,2013,17193,87452
Z4,2011,67727,78904
X1,2012,37309,87876
i3,2020,65337,73093
5 Series,2019,54835,143855
3 Series,2017,52971,140624
i3,2017,33192,112102
3 Series,2018,74328,24564
3 Series,2016,50150,74557
X1,2017,22170,82711
5 Series,2019,56549,94899
5 Series,2018,54236,85534
5 Series,2021,34418,76111
5 Series,2012,75443,27131
5 Series,2016,18423,55330
i3,2013,56789,19748
X1,2014,76501,109396
Z4,2021,41402,47245
5 Series,2012,45211,141266
3 Series,2010,73266,28578
5 Series,2011,56016,17470
Z4,2015,76467,115129
Z4,2010,59740,69353
3 Series,2017,47705,39641
5 Series,2020,46153,112855
Z4,2010,72914,9878
3 Series,2016,22807,144653
X1,2017,31376,116896
5 Series,2015,42826,54019
5 Series,2014,59125,22626
3 Series,2020,42215,86254
X1,2011,44272,17076
i3,2012,34902,24959
i3,2013,19721,18140
i3,2010,27472,70383
Z4,2015,62600,48301
3 Series,2019,18836,40775
i3,2016,26585,119010
X1,2016,15031,15464
5 Series,2022,68946,75202
5 Series,2013,74028,108196
i3,2022,74357,51748
Z4,2011,61759,73228
5 Series,2020,79060,23168
3 Series,2021,56864,145866
3 Series,2022,20944,93459
X1,2022,37548,114500
3 Series,2021,73957,121710
Z4,2013,30584,65275
Z4,2016,19575,54276
5 Series,2023,52757,104647
Z4,2015,60615,77147
i3,2021,55302,11914
Z4,2012,63345,87285
Z4,2012,60272,71461
i3,2013,45791,5348
Z4,2017,45527,45273
Z4,2010,18700,115867
X1,2022,61909,55095
i3,2014,30188,98528
X1,2016,33976,61592
i3,2011,35685,5434
Z4,2016,56397,80998
X1,2015,31762,114857
5 Series,2023,79672,28967
Z4,2015,24402,114000
5 Series,2010,27405,94621
Z4,2010,40331,86958
X1,2014,69195,19092
X1,2021,20060,35339
5 Series,2014,62980,98700
5 Series,2016,28350,14942
i3,2022,62972,53827
5 Series,2022,19682,81565
3 Series,2016,57288,41647
5 Series,2015,62363,55340
3 Series,2012,35223,64987
3 Series,2019,58410,45799
X1,2018,32115,139450
3 Series,2015,23373,92730
i3,2011,57527,32926
5 Series,2022,51733,149702
5 Series,2016,61469,74462
i3,2016,64234,112940
X1,2023,63788,13611
3 Series,2016,51836,105538
X1,2010,63074,15926
i3,2012,41869,59342
X1,2012,35797,148199
3 Series,2011,19431,12766
Z4,2013,67403,110229
X1,2018,42598,65007
i3,2021,19360,146729
i3,2010,40732,127433
X1,2015,69521,26079
i3,2011,15650,37227
Z4,2015,62017,101306
3 Series,2021,21581,149930
i3,2017,69810,36571
3 Series,2017,63386,136037
5 Series,2022,69654,140731
i3,2022,44347,12463
Z4,2011,19920,76345
5 Series,2012,66812,33218
5 Series,2012,55685,16118
i3,2017,70942,87311
X1,2010,15353,91686
X1,2014,35366,123940
X1,2022,55568,5616
i3,2019,28981,21247
3 Series,2018,40221,108950
X1,2018,24488,106203
Z4,2019,43329,99092
3 Series,2010,28890,51484
5 Series,2019,72239,49679
X1,2021,38388,49456
3 Series,2014,27438,55534
5 Series,2013,27162,76418
3 Series,2021,57547,34712
Z4,2012,35963,35337
3 Series,2018,77508,81933
3 Series,2013,32424,21855
3 Series,2021,68672,64359
5 Series,2020,26762,33388
i3,2016,30407,145695
X1,2010,78910,7655
i3,2017,46779,40540
3 Series,2016,17998,143254
X1,2022,76457,57514
i3,2020,29384,70577
Z4,2013,65948,95708
3 Series,2017,17499,129732
i3,2013,19195,17799
i3,2015,69922,61590
3 Series,2018,43096,128348
i3,2023,65865,40328
i3,2020,32045,71969
5 Series,2010,40613,77382
5 Series,2021,35424,142857
3 Series,2023,26341,123558
i3,2021,29195,14824
Z4,2021,70194,121264
5 Series,2011,72293,105896
X1,2014,54089,12125
3 Series,2010,46191,24921
3 Series,2010,21586,40941
5 Series,2020,37362,17091
5 Series,2023,42907,119584
Z4,2018,29260,123180
Z4,2022,67471,45912
i3,2014,64357,62798
5 Series,2014,65421,39401
i3,2017,21499,93846
i3,2018,40677,131189
3 Series,2015,22014,52042
i3,2014,67464,89342
3 Series,2018,35760,139601
3 Series,2023,51133,64727
Z4,2014,35512,116634
Z4,2015,57494,43388
i3,2017,50082,104212
Z4,2014,17429,26051
Z4,2022,15793,111387
5 Series,2023,53311,50055
5 Series,2010,55368,88647
Z4,2021,24589,13181
X1,2016,48636,50508
3 Series,2019,16845,9854
X1,2017,67418,34458
3 Series,2022,53744,46143
5 Series,2021,35683,128693
X1,2013,18881,103502
X1,2015,47376,101036
i3,2012,65803,90716
Z4,2023,17609,29111
3 Series,2022,44379,97569
X1,2019,65880,16428
3 Series,2018,58012,88366
Z4,2010,70215,129167
Z4,2020,29553,109269
5 Series,2018,20064,103130
3 Series,2018,62514,108436
Z4,2015,15514,84256
i3,2015,61230,124898
5 Series,2010,77410,116204
5 Series,2020,55438,32062
X1,2018,31361,67519
i3,2013,40190,76472
5 Series,2023,70459,24881
5 Series,2020,17512,107349
X1,2015,24970,134074
5 Series,2017,60794,145749
5 Series,2011,33213,136927
3 Series,2021,43992,65372
X1,2021,62302,49537
X1,2015,21458,79249
X1,2014,31741,13555
i3,2022,79706,69246
5 Series,2015,60785,15418
X1,2019,41523,75723
Z4,2011,18409,101587
X1,2011,29734,100431
X1,2013,27989,130715
X1,2017,62393,125510
i3,2019,38782,145904
3 Series,2015,55149,137474
i3,2017,64477,134136
5 Series,2018,74670,46063
i3,2021,22891,120166
5 Series,2020,47446,50064
Z4,2023,31113,53521
i3,2018,72281,24646
Z4,2023,31932,54195
X1,2017,63610,149248
i3,2012,42571,73552
X1,2013,58807,75595
3 Series,2019,68220,13705
Z4,2018,50571,21729
i3,2019,64520,128924
Z4,2022,76422,30084
X1,2012,49621,50531
X1,2013,38126,129346
i3,2019,15844,27864
X1,2020,55892,57791
3 Series,2017,16994,45387
3 Series,2018,54117,54870
X1,2012,55692,135435
Z4,2017,37274,118301
Z4,2019,64793,110040
3 Series,2016,67212,44696
3 Series,2021,24097,131727
5 Series,2014,73175,114497
Z4,2015,77962,22409
i3,2020,56426,77542
Z4,2011,54260,75376
3 Series,2021,55548,147899
3 Series,2023,45361,87129
X1,2023,57601,74186
i3,2023,60785,82867
3 Series,2022,69156,120404
